empresa_id,empresa_nombre,ruta_hex,ruta_nombre,hora,mean_id,total_trips,trips_ok,pct_trips_ok
0007,ALDANA SA,00E6,50 1 (CAPIATA → LAMBARÉ),10.0,00027,1,0,0.0
0007,ALDANA SA,00E6,50 1 (CAPIATA → LAMBARÉ),10.0,0004B,1,0,0.0
0007,ALDANA SA,00E6,50 1 (CAPIATA → LAMBARÉ),10.0,00062,1,0,0.0
0007,ALDANA SA,00E6,50 1 (CAPIATA → LAMBARÉ),10.0,00069,1,0,0.0
0007,ALDANA SA,00E6,50 1 (CAPIATA → LAMBARÉ),10.0,000A4,1,0,0.0
0007,ALDANA SA,00EE,56 3 (SAN LORENZO → ASUNCIÓN),10.0,0000A,1,0,0.0
0007,ALDANA SA,00EE,56 3 (SAN LORENZO → ASUNCIÓN),10.0,0004B,1,0,0.0
0007,ALDANA SA,00EE,56 3 (SAN LORENZO → ASUNCIÓN),10.0,0004F,1,0,0.0
0007,ALDANA SA,00EE,56 3 (SAN LORENZO → ASUNCIÓN),10.0,00058,1,0,0.0
0007,ALDANA SA,00EE,56 3 (SAN LORENZO → ASUNCIÓN),10.0,00062,1,0,0.0
0007,ALDANA SA,00F8,53 1 (CAPIATA → M.R.A.),10.0,00018,1,0,0.0
0007,ALDANA SA,00F8,53 1 (CAPIATA → M.R.A.),10.0,00038,1,0,0.0
0007,ALDANA SA,00F8,53 1 (CAPIATA → M.R.A.),10.0,0004F,1,0,0.0
0007,ALDANA SA,00F8,53 1 (CAPIATA → M.R.A.),10.0,00060,1,0,0.0
0007,ALDANA SA,00F8,53 1 (CAPIATA → M.R.A.),10.0,00062,1,0,0.0
0007,ALDANA SA,00FA,53 2 (CAPIATA → M.R.A.),10.0,0001F,1,0,0.0
0007,ALDANA SA,00FA,53 2 (CAPIATA → M.R.A.),10.0,00022,1,0,0.0
0007,ALDANA SA,00FA,53 2 (CAPIATA → M.R.A.),10.0,00038,1,0,0.0
0007,ALDANA SA,00FA,53 2 (CAPIATA → M.R.A.),10.0,0004B,1,0,0.0
0007,ALDANA SA,00FA,53 2 (CAPIATA → M.R.A.),10.0,0004F,2,0,0.0
0007,ALDANA SA,00FA,53 2 (CAPIATA → M.R.A.),10.0,00060,2,0,0.0
0007,ALDANA SA,00FC,58 1 (CAPIATA → M.R.A.),10.0,00018,2,0,0.0
0007,ALDANA SA,00FC,58 1 (CAPIATA → M.R.A.),10.0,00046,1,0,0.0
0007,ALDANA SA,0124,128 1 (YPACARAI → LAMBARÉ),10.0,00024,1,0,0.0
0007,ALDANA SA,0125,128 1 (LAMBARÉ → YPACARAI),10.0,00024,1,0,0.0
0007,ALDANA SA,0128,133 1 (ÑEMBY → ASUNCIÓN),10.0,00044,1,0,0.0
0007,ALDANA SA,0138,187 1 (NVA. ITALIA → ASUNCIÓN),10.0,00027,1,0,0.0
0007,ALDANA SA,0138,187 1 (NVA. ITALIA → ASUNCIÓN),10.0,0004B,1,0,0.0
